ENSEMBL,Symbol,WT_CT8_dup1,WT_CT8_dup2,WT_CT12_dup1,WT_CT12_dup2,WT_CT16_dup1,WT_CT16_dup2,WT_CT20_dup1,WT_CT20_dup2,WT_CT24_dup1,WT_CT24_dup2,WT_CT28_dup1,WT_CT28_dup2,KO_CT8_dup1,KO_CT8_dup2,KO_CT12_dup1,KO_CT12_dup2,KO_CT16_dup1,KO_CT16_dup2,KO_CT20_dup1,KO_CT20_dup2,KO_CT24_dup1,KO_CT24_dup2,KO_CT28_dup1,KO_CT28_dup2
ENSG00000163995,ABLIM2,5.859988667,6.064340333,5.996874,5.840039,6.107515667,5.935724333,6.106972333,6.115228,6.019393667,5.976455333,5.705443333,5.900953333,5.856449,5.776471,5.819190667,5.882397,5.537822,5.994197,5.76341,5.892701,5.996855667,5.994556667,6.038037667,5.932760667
ENSG00000173210,ABLIM3,6.100264,5.8324205,5.977981,5.7121525,6.265091,5.3413775,6.0039265,5.7785275,5.8560525,5.2259705,5.897293,5.329484,5.8168455,6.500722,5.8275645,6.0918285,5.4809755,6.661326,6.0583665,6.3141955,5.6063675,6.1508295,6.254462,6.383557
ENSG00000175164,ABO,4.703753,4.9886405,4.772029,4.7485405,5.029539,4.877877,4.880129,4.9497785,4.8668285,5.094645,4.683066,4.993198,4.85892,4.7195905,4.595976,4.746148,4.409415,4.341211,4.8367585,4.5339725,4.959408,4.670804,4.5602685,5.025328
ENSG00000159842,ABR,10.483015,10.68755,10.312404,10.616762,10.451053,10.521477,10.519883,10.677969,10.625419,10.612449,10.251826,10.601239,10.966306,10.716476,10.880405,10.605572,10.715108,10.68269,10.446521,10.593266,10.573688,10.5751,10.755789,10.656123
ENSG00000174429,ABRA,4.476548,4.3209045,4.3733915,4.759496,4.466759,4.61884,4.5034045,4.322102,4.440624,4.541181,4.5470085,4.646808,4.207322,4.666892,4.331672,4.301666,4.247052,4.481151,4.416248,4.132518,4.45192,4.2865045,4.515266,4.571382
ENSG00000146109,ABT1,8.636406,8.459064,8.502291,8.643426,8.7088315,8.602088,8.584522,8.687766,8.5478675,8.4480515,8.6093265,8.5780715,8.337462,7.6765835,8.2751665,7.5588685,8.2100495,7.6445965,8.3424145,7.718918,8.4214935,7.4960715,8.3386585,7.7827945
ENSG00000114626,ABTB1,7.6770825,7.7101945,7.670941,7.6644675,7.7233025,7.665495,7.5298705,7.759933,7.534705,7.630918,7.632448,7.6380585,8.1280615,8.022614,8.160255,8.32755,7.775342,7.9518925,7.4234765,8.144837,7.7732385,7.737893,8.0187095,7.89182
ENSG00000166016,ABTB2,6.071991667,5.929930667,5.978121,5.895015,6.047189,5.941769333,6.162325333,6.128974667,6.143518667,5.856607667,6.123306333,6.119924,6.081747667,5.738129,5.865393333,5.553116,5.706700333,5.774620333,6.090086,5.78603,6.160566667,5.714730333,6.075819667,5.837375333
ENSG00000060971,ACAA1,9.75222,9.969476,9.847324,9.986239,9.922724,9.997736,9.835188,10.067952,10.421416,9.793263,10.020466,9.771745,10.174884,10.084733,10.075478,10.251459,10.080854,10.075021,9.280148,10.02643,10.083705,9.912477,9.9742,9.917885
ENSG00000167315,ACAA2,6.6244485,6.219394,6.510817,6.1013815,6.617108,6.426433,6.4899345,6.3548975,6.5445785,6.598637,6.6786935,6.2584855,6.2406335,6.7694905,6.2573135,6.234718,6.177829,6.266407,6.2251395,6.635446,6.4422805,6.7969485,6.620252,6.7779965
ENSG00000278540,ACACA,5.783875833,6.085693667,5.862733,5.924067167,6.1542685,5.988331,6.139977,5.870429333,6.133652333,5.980019833,5.840128333,5.988184,6.096068667,5.9687175,6.099669833,5.9019455,6.293871333,6.083330167,5.955531667,6.061524,5.935491167,5.885637,6.011262833,6.0157715
ENSG00000076555,ACACB,7.2725565,7.058701,7.118138,6.769127,7.365242,7.148706,7.550521,7.0101655,7.3425865,7.112656,7.455238,6.9976025,7.3425355,7.083941,7.446641,7.0557725,6.9602975,7.2635705,7.22649,7.2355845,7.6563415,7.189703,7.4305445,7.4029285
ENSG00000111271,ACAD10,8.229316,8.272566,8.484451,8.26759,8.271624,8.226315,8.363103,8.35907,9.132817,8.08228,8.561714,8.285434,8.482282,8.213197,8.003326,8.348764,8.190634,8.210092,7.831634,8.079124,8.384486,8.106048,8.3717,8.259674
ENSG00000240303,ACAD11,9.038213,8.924781,9.50279,9.215144,9.297981,9.261314,9.288999,9.618149,10.346393,9.059018,10.056128,9.098347,9.211196,8.790975,9.214177,8.78412,8.826125,8.528974,8.952923,8.636483,9.318709,8.685164,9.25283,8.737804
ENSG00000151498,ACAD8,7.307597,7.008474,6.772071,7.002178,7.074469,6.832162,7.079436,6.848541,6.638298,6.969166,6.771268,7.175051,6.906866,7.103556,7.187882,6.996764,7.123901,7.044489,7.003728,7.098507,7.073828,6.864579,7.236927,6.879954
ENSG00000177646,ACAD9,8.518835,8.250796,8.590701,8.451999,8.623066,8.489238,8.486083,9.142002,9.600065,8.325379,8.917478,8.352619,8.427104,8.511973,8.160419,8.954287,8.017516,8.492194,8.066839,8.46174,8.507166,8.434268,8.485722,8.437551
ENSG00000115361,ACADL,3.5843145,3.9550035,3.9848225,3.667007,4.1519975,3.734051,3.980422,3.8879865,3.967992,3.74135,3.811465,3.628544,3.9625485,3.8507685,3.9738655,3.9077795,3.840765,4.033831,3.959809,3.813044,3.8677645,3.883918,4.1192885,3.8547155
ENSG00000117054,ACADM,9.0035365,8.4517625,8.9038615,8.685332,8.7890195,8.8753625,8.726262,8.7440295,8.9026745,8.86095,9.1024265,8.669853,7.7387995,8.455616,8.0353385,8.6382365,7.7825315,8.4866355,8.2838595,8.619048,8.2549215,8.6604735,8.1955915,8.2230695
ENSG00000122971,ACADS,7.084591,6.885459,7.138826,6.963234,6.992338,6.914685,7.022928,7.188622,7.59387,6.882503,7.199645,6.927971,7.004349,7.00815,6.948333,7.064832,6.772628,6.929769,6.642865,6.948226,6.992275,7.040893,7.048732,7.117104
ENSG00000196177,ACADSB,7.885747,7.379005,7.9702655,7.8583185,7.4404115,7.774846,7.652401,7.521463,8.0585045,7.7337955,8.2864645,7.7550835,6.9814285,7.615138,7.3845125,7.8877605,7.2094055,7.660742,7.507677,7.684501,7.5234625,7.6170375,7.432324,7.4302745
ENSG00000072778,ACADVL,9.79594,10.008789,10.024535,9.935784,9.806282,9.822518,9.604489,9.672463,10.053944,9.780576,10.031388,9.913651,10.229059,10.236113,9.8752,10.217364,9.830835,9.886023,9.413822,9.735602,9.785957,9.82247,9.888643,9.965734
ENSG00000157766,ACAN,4.573759,4.556988667,4.580313667,4.494826667,4.651081333,4.503287667,4.449812667,4.531046667,4.552814,4.569558667,4.572379,4.677909333,4.600136667,4.534196333,4.474029667,4.637033333,4.392293333,4.554442667,4.508438333,4.568752667,4.573004,4.742618333,4.409504667,4.808954
ENSG00000072818,ACAP1,10.966058,11.286107,11.269558,11.223282,11.115554,11.308713,11.260445,11.188988,11.886951,11.16585,11.732867,11.2845,11.426,11.217325,11.156892,11.33707,11.16738,11.314,10.974309,11.207787,11.363376,11.375656,11.337061,11.385704
ENSG00000114331,ACAP2,9.542697,9.5433318,9.4837798,9.4773886,9.4082682,9.3400056,9.4198796,9.472371,9.1637444,9.5820878,9.2624986,9.4469336,9.552723,9.640744,9.7134022,9.7424666,9.7115942,9.6957048,9.9095518,9.639262,9.3072006,9.5149778,9.5102056,9.609869
ENSG00000131584,ACAP3,6.214415333,6.097892333,6.403472667,6.219349333,6.513071,6.183701333,6.322170333,6.219392667,6.535765,6.318462667,6.494007333,6.287613,6.37356,6.254813667,6.045722667,6.252173,5.976135,6.260373333,6.133282333,6.181846667,6.355222667,6.299666667,6.04932,6.410397333
ENSG00000075239,ACAT1,7.759362,7.1606365,7.68492,7.5384895,7.5847755,7.320297,7.6292355,7.112926,7.107186,7.344152,7.5366985,7.4900155,6.8533255,7.1145815,6.897483,7.164545,6.926009,7.265822,7.5726805,7.673052,7.1745175,7.172859,7.3692755,7.296029
ENSG00000120437,ACAT2,9.137369,9.007388,9.357927,9.07603,9.4129605,9.3103765,9.4212415,9.2315355,9.4520185,8.9389125,9.5507865,9.033004,8.6561495,9.2616215,8.96186,9.216007,9.022785,9.2232685,9.076333,9.417255,9.371163,9.14572,9.1996155,9.1261265
ENSG00000182827,ACBD3,9.627616,9.738592,9.666580667,9.809322333,9.731347,9.781148,9.570827,9.791889,9.533008667,9.823437667,9.634086667,9.716358,9.119463667,9.208085667,9.345673333,9.128614333,9.375852333,9.368533333,9.223337,9.318940667,9.282879333,9.333397333,9.389213,9.353294333
ENSG00000181513,ACBD4,7.244808,7.285326,7.424761,7.227999,7.311859,7.406941,7.359377,7.191382,7.966366,7.271617,7.864878,7.249622,7.154584,7.359162,7.132564,7.264474,6.87524,7.247931,6.847426,7.234199,7.417218,7.237842,7.375153,7.193169
ENSG00000107897,ACBD5,8.889211,8.915174,8.7770975,8.981485,8.818469,8.8090435,8.5130115,8.7760785,8.48198,8.9057155,8.4063695,9.009824,8.749722,8.929574,8.805402,8.9281175,8.943326,8.9697555,8.941329,9.047142,8.64481,8.8092445,8.8308055,8.7206575
ENSG00000230124,ACBD6,8.817235,8.571482,8.796123,8.616887,8.850785,8.633209,8.890494,8.663193,9.255976,8.674067,9.285144,8.51615,8.621626,8.476288,8.605861,8.662855,8.43752,8.689218,8.421863,8.585813,8.58051,8.732756,8.694885,8.341744
ENSG00000176244,ACBD7,5.4553245,4.6922705,5.669241,4.003869,4.881207,4.172537,5.3337185,4.525552,6.057051,4.0391785,4.647735,3.9535685,3.8093185,5.082947,4.005112,4.4818905,4.137714,3.8230535,4.064396,4.135726,3.69181,4.523586,4.171202,4.418548
ENSG00000110455,ACCS,8.543058,8.550475,8.831223,8.26439,8.43339,8.461026,8.572378,8.547707,9.279056,8.226523,9.357886,8.471253,8.854026,8.679192,8.474461,8.901822,8.241171,8.481203,8.277537,8.343865,8.771582,8.545218,8.842083,8.556788
ENSG00000205126,ACCSL,3.992733,3.766373,3.79398,3.980727,3.794109,3.962242,3.768607,4.036839,3.846597,3.956931,4.078966,3.674956,3.525903,4.091138,3.709985,3.833713,3.561454,3.761934,4.107778,4.184714,3.977599,4.028376,3.744212,3.919075
ENSG00000102977,ACD,9.24823,9.185337,9.221465,8.987759,9.335204,8.953975,9.30748,9.105533,9.516364,9.048773,9.23457,9.049992,9.293916,9.401103,9.12306,9.308832,9.189055,9.298193,9.068216,9.266713,9.133421,9.158062,9.247391,9.447055
ENSG00000159640,ACE,5.285114333,5.114482,5.394353667,5.1925635,5.512753333,5.130258167,5.404766833,5.330753667,5.435538,5.208736167,5.357907,5.245197333,5.326342167,5.128725833,5.139373167,5.362122833,4.963052167,5.265907167,5.214049167,5.249699333,5.4377095,5.262022333,5.0395355,5.391660167
ENSG00000130234,ACE2,2.562571,2.540824,2.66998,2.901882,2.554546,2.360684,2.896307,2.933587,2.883132,2.698714,2.536354,2.601142,2.961538,2.607495,2.890306,2.704988,2.756793,2.451981,2.679725,2.493636,2.911038,2.643824,2.532142,2.699455
ENSG00000167769,ACER1,3.481118,3.351153,3.817721,3.707553,3.591326,3.31277,3.732621,3.56481,3.570835,3.515436,3.530921,3.373088,3.275466,3.695696,3.916769,3.676969,3.303151,3.717681,3.672672,3.335188,3.538459,3.512977,3.686077,3.761539
ENSG00000177076,ACER2,3.009442,3.558039,3.313944,3.26285,3.022254,3.759659,3.034485,3.060316,3.49219,3.024497,3.34016,3.089463,3.287984,2.911281,3.665094,3.072008,3.359374,3.482006,3.266203,2.98274,2.889069,3.262201,3.052233,3.904626
ENSG00000078124,ACER3,8.216408889,8.148942667,8.008680778,8.313345333,8.001828778,8.387760889,8.013181333,8.166622111,7.885486111,8.144835222,7.920379889,8.104053444,8.102398444,8.104576,8.178481444,8.134396333,8.070106889,8.073123111,8.416249889,8.116584667,8.118161889,7.992033111,8.15912,8.028327667
ENSG00000087085,ACHE,4.614355667,4.359285,4.620544667,4.248065667,4.694613,4.515405333,4.303332333,4.484521667,4.499344,4.405060667,4.421652333,4.391271,4.529041333,4.692326,4.591755667,4.740700333,3.916701667,4.478012333,4.38164,4.496150333,4.406915667,4.403468,4.388084667,4.828111333
ENSG00000100813,ACIN1,8.400528,8.703623,8.397926,8.452124,8.613466,8.417864,8.607671,8.517151,7.96724,8.622188,8.10383,8.536724,8.731893,8.49247,8.555481,8.202522,8.694298,8.536828,8.781956,8.491805,8.719403,8.446145,8.559463,8.606224
ENSG00000131473,ACLY,9.664868333,9.736417667,9.622374333,9.673829333,9.676685333,9.475332333,9.747979333,9.643480333,9.764398,9.737514333,9.467896,9.565722333,9.840292667,9.771365667,9.795638667,9.675922667,9.775694,9.812591,9.726026667,9.780999667,9.681898333,9.817079,9.761689,9.724919667
ENSG00000153086,ACMSD,5.354554,5.12605,5.331599,5.258503,5.046369,5.197743,5.172723,5.105634,5.155642,5.146757,5.365063,5.402928,5.500372,5.323106,5.278957,5.197132,5.312891,5.290435,5.569679,5.19795,5.324748,5.232202,5.426595,5.53969
ENSG00000122729,ACO1,7.3249905,6.828493,7.3194665,6.942331,7.1730305,7.0803435,7.1027355,6.8008365,7.158568,6.803838,7.0148335,6.855643,6.7950685,6.480111,6.9476715,6.5049755,6.692951,6.596745,7.0174865,6.524317,6.758511,6.4796365,6.7467275,6.381219
ENSG00000100412,ACO2,4.5965385,4.565979,4.827139,4.631509,5.053509,4.8609995,5.2656935,4.2733975,4.5440095,4.9116605,4.8062535,4.6873235,5.455786,4.336344,5.213697,4.873613,4.879418,4.5841345,4.38729,4.388599,4.2344965,5.117992,5.5476455,5.1942285
ENSG00000162390,ACOT11,5.780115667,5.277135,5.614680667,4.962176333,5.707401,5.162704667,5.675745,5.318835,5.789746333,5.600638667,5.803171,5.36093,5.643122,5.592431333,5.308631667,5.620202,5.012703667,5.658947667,5.851011333,5.758895,5.360314667,5.525776667,5.868211333,5.664540667
ENSG00000172497,ACOT12,3.099738,3.8787265,3.2175895,3.302456,3.3463985,3.5227545,3.346751,3.307823,3.2231925,3.535786,3.3603785,3.2259145,3.902443,3.4741525,3.4845,3.3246735,4.073981,3.135431,3.339256,3.4770245,3.2806675,3.465854,3.357075,3.3028705
ENSG00000112304,ACOT13,9.368774,9.406507,9.35928,9.460885,9.503984,9.826179,9.346037,9.485685,9.492866,9.213117,9.687607,9.302763,9.212409,8.968405,9.034145,9.404768,9.08711,9.113972,9.25872,9.154786,9.478868,8.904446,9.196289,9.133313
ENSG00000177465,ACOT4,5.425366,4.554193,5.402722,5.40186,5.598951,5.600433,5.468086,4.775508,5.584528,5.058042,5.095543,5.060025,5.658893,6.7254,5.716473,5.968857,5.840859,6.508108,5.656489,6.431622,6.394312,5.79544,6.388945,5.599441
ENSG00000205669,ACOT6,3.206712,3.016259,3.018452,3.225961,3.50157,3.263326,3.491627,3.480569,3.237574,3.321108,3.248184,3.325912,3.50814,3.291427,3.383694,3.310645,3.7465,3.145404,3.429399,3.525411,3.097547,3.402662,3.401353,3.613037
ENSG00000097021,ACOT7,6.156398,6.108444,6.177309,6.312295,6.4099605,6.1840275,6.1623505,6.1821925,6.865928,5.977738,6.058079,5.966835,6.097431,6.6017345,6.074194,6.282422,6.0791455,6.2450625,6.154012,6.1042475,6.4185915,6.329326,6.375663,6.3393895
ENSG00000101473,ACOT8,5.683779,5.500737,6.056486,5.410686,5.81803,5.92292,5.717993,5.75637,5.6092,5.620726,5.561706,5.331,5.906391,5.596131,5.957074,5.681432,5.752526,5.59341,5.866116,5.671423,6.100231,5.508545,6.487517,5.518274
ENSG00000123130,ACOT9,11.125407,11.204978,11.115635,11.362596,11.301746,11.218303,10.99703,11.168609,11.022623,11.093732,10.885635,11.08224,11.124427,11.202558,11.233167,11.176821,11.153914,11.270718,10.946718,11.163663,11.048197,11.213089,11.042942,11.09751
ENSG00000161533,ACOX1,8.76548625,9.0166075,8.42574075,9.095531,8.6198115,8.91688175,8.45894875,8.885915,8.23405675,8.9401415,8.094036,8.97332,9.2307275,8.9590935,9.22006625,8.996577,9.3404505,8.963999,9.33597025,8.90253575,8.91141675,8.6630945,9.00964275,8.98165525
ENSG00000168306,ACOX2,4.99559,4.934196,5.085305,5.019542,5.130014,4.720682,4.914416,4.858576,4.856017,4.637712,4.755717,4.655676,4.743093,5.11809,4.908824,5.649267,5.182318,4.849518,4.510153,5.431772,4.915011,5.271911,4.756355,5.1177
ENSG00000087008,ACOX3,7.283085333,7.066795333,7.472826667,7.241003,7.460064333,7.218113333,7.247722,7.150351667,7.562810667,6.770571333,7.244295667,7.068485333,7.011320333,7.204662333,6.940388333,7.043393667,6.700221333,7.257121667,6.706953667,7.279586,7.085374333,7.187068,7.156266333,7.207557
ENSG00000153093,ACOXL,3.584235,3.9098025,3.8296815,3.781275,4.047487,3.7678455,3.853947,3.6999155,3.466594,3.7157685,3.928251,3.917484,4.1224605,3.678001,4.0867455,3.7552545,3.694701,3.890013,3.9738455,3.578442,3.984963,3.700054,3.7783235,3.690966
ENSG00000143727,ACP1,8.647193,8.590103,8.6747744,8.6327888,8.5289236,8.7864192,8.676651,8.6123602,8.7418336,8.6815136,8.9426988,8.6231392,8.4007008,8.5882446,8.3835924,8.475996,8.3660342,8.504108,8.4638186,8.5737412,8.6381672,8.5313242,8.5996134,8.5659696
ENSG00000134575,ACP2,7.273629,7.926072,7.817773,7.865868,7.715757,7.682224,7.43712,7.744634,7.675011,7.637158,7.369368,7.583158,7.602295,7.721671,7.92278,7.891745,7.823099,7.660851,7.44998,7.509911,7.885179,6.906695,7.999877,7.411927
ENSG00000102575,ACP5,8.061882,7.746894,8.211968,7.804866,8.328063,7.85993,7.902444,8.008373,8.759887,7.811717,8.665308,7.620778,7.287547,7.898018,7.128001,8.19445,7.237985,8.054014,7.01961,7.996857,7.565462,8.114642,7.489234,8.031481
ENSG00000162836,ACP6,7.863319,7.760036,7.779621,7.605747,7.857755,7.447563,8.043988,7.694354,8.451955,7.346059,8.447024,7.657096,7.642291,7.647899,7.578267,7.77495,7.303196,7.805234,7.463071,7.98711,7.938173,7.889507,8.027786,7.937652
ENSG00000134940,ACRV1,3.377009,3.4353785,3.138078,3.1255335,3.2214775,3.3014895,3.244177,3.4010575,3.713207,2.9349485,3.146118,3.509873,3.2541695,3.2631915,3.2055715,3.2234315,3.4219555,3.2220975,3.7477035,3.236111,3.086642,3.196773,3.064034,3.006971
ENSG00000103740,ACSBG1,5.9456495,5.3881575,5.466596,5.324984,5.916179,4.6641555,5.536411,5.3999705,5.210743,5.3661,5.6474055,5.4114545,5.3988305,5.693466,5.2064695,5.22146,5.0293855,5.897119,5.519557,5.8839025,5.75136,5.517533,5.6639095,5.373065
ENSG00000130377,ACSBG2,3.6041655,3.627236,3.5609925,3.985429,3.4932145,3.690297,3.664311,3.555181,3.8054025,3.9332055,4.362805,3.798933,3.8281115,3.831454,4.02956,3.8214005,3.5088395,3.734091,3.9882095,4.0492885,3.977214,3.6005455,3.697716,3.869926
ENSG00000167107,ACSF2,7.680238,7.221975,7.638482,7.324776,7.709904,7.505077,7.699468,7.252561,8.031033,7.24034,7.918567,7.133508,7.31774,7.433636,7.191661,7.357057,7.020193,7.495215,6.824729,7.18361,7.224363,7.521634,7.294418,7.379946
ENSG00000176715,ACSF3,7.17446475,7.03029575,7.3968385,7.20751875,7.29661525,7.14860075,7.2638575,7.1995265,7.6552465,7.01369475,7.39953125,7.246831,6.95192075,7.0951505,6.87434,7.2465455,6.8860925,7.0419535,6.87038875,7.0301715,6.96418425,7.12646075,7.065577,7.4272485
ENSG00000151726,ACSL1,11.156368,11.4000075,10.8371225,11.5072825,11.053318,11.41084,10.8390465,11.401659,10.5700445,11.4707275,10.520949,11.381017,11.7940055,11.2759395,11.8272535,11.3122545,12.0360855,11.532404,11.8859475,11.464792,11.522371,11.2904805,11.646522,11.402749
ENSG00000123983,ACSL3,8.730895333,8.572864,8.665704667,8.806827333,8.724418667,8.685198,8.679865333,8.606861,8.326270667,8.719254,8.559967667,8.587112667,8.584507333,8.636187667,8.782983,8.776951667,8.740443333,8.755395,8.715043,8.817220667,8.599816333,8.741274333,8.671034333,8.531152333
ENSG00000068366,ACSL4,11.552776,11.407952,11.452152,11.529787,11.280514,11.508921,11.197592,11.490567,10.907898,11.454605,11.186258,11.460121,11.325339,11.471985,11.575997,11.77934,11.570698,11.555247,11.301218,11.676783,11.10515,11.612373,11.471457,11.674295
ENSG00000197142,ACSL5,10.0715925,10.3084805,10.1537345,10.2518755,10.2161195,10.1624305,10.137368,10.17275,10.0716265,10.209376,9.9745295,10.159049,10.1586125,10.1407495,10.081052,9.9166335,10.1045545,10.0356815,10.058109,10.1237395,10.238003,10.0380145,10.0855805,9.984587
ENSG00000164398,ACSL6,5.9005302,5.727833,5.6805078,5.5577664,5.9017462,5.9914874,5.9728224,5.7096088,5.8237236,5.9285568,6.2863126,6.0051368,5.6257014,5.934743,5.7094194,6.0397522,5.4904062,5.9741402,5.8477836,6.0557966,5.8995676,6.246839,6.0677648,5.9851288
ENSG00000166743,ACSM1,5.7362995,5.651421,5.6394785,5.4809325,5.844206,5.5032855,5.7380815,5.6456395,6.1104775,5.66962,5.701919,5.5760785,6.061598,5.9547375,5.5729235,5.8800815,5.8631485,5.4883915,5.8887845,6.033792,5.861321,5.785311,5.5377865,5.857361
ENSG00000183747,ACSM2A,4.566505,4.508615,4.905705,4.493437,4.583847,4.471716,4.357756,4.789504,4.760176,4.770149,4.629832,4.743293,5.076614,4.417495,4.548707,4.508182,4.498655,4.335179,4.619739,4.568196,4.764662,4.664031,4.23901,4.809549
ENSG00000066813,ACSM2B,4.672185,4.774679,4.81977,4.6472715,4.831131,4.6519925,4.4494665,4.576058,4.9044205,4.5471645,4.826021,4.745562,5.0840325,4.56776,4.6467445,4.4745985,5.012921,4.508549,4.3164505,4.5555665,4.8647855,4.7340435,4.718247,4.7382055
ENSG00000005187,ACSM3,6.309054,6.229497,6.179423,6.257697,5.9770615,6.79551,6.4394625,6.0462985,6.5988165,6.429031,6.4772665,6.357229,5.5793165,5.7164275,5.499436,5.982713,5.874735,5.735287,6.3935945,5.7842345,6.084572,6.1576205,6.354875,6.1256705
ENSG00000215009,ACSM4,5.521572,5.274182,5.63931,5.138438,5.717348,5.20304,5.428404,5.343084,5.363921,5.136565,5.434782,5.214851,5.484751,5.212223,5.557304,5.484603,5.390255,5.199645,5.408036,5.589586,5.215453,5.623306,5.633071,5.617685
ENSG00000183549,ACSM5,4.898742,5.649207,4.672241,4.530486,4.871678,4.839732,4.553693,4.868307,5.017742,5.212489,4.954999,4.789345,6.405633,4.759306,5.263813,4.904019,7.496929,5.025028,5.094589,4.76707,5.141125,5.64027,5.016238,5.217954
ENSG00000154930,ACSS1,11.006404,10.959342,11.114367,10.975138,11.134088,10.924255,11.181774,10.885613,11.178485,11.015658,11.237277,10.893642,10.946389,11.162579,10.905858,10.977393,10.878168,10.991936,10.941984,11.022922,11.026241,11.108125,10.975481,11.004799
ENSG00000131069,ACSS2,8.700424,8.803416,8.606974,8.656702,8.759421,8.659388,8.684579,8.666255,8.841138,8.620163,8.682111,8.701687,8.919059,8.64965,8.772377,8.63439,8.720357,8.745814,8.617966,8.821543,8.703956,8.668219,8.842597,8.610421
ENSG00000111058,ACSS3,3.051687667,3.172528667,3.023983,3.495969,3.040286,3.313188333,2.924615667,3.153242333,3.297103,3.636011667,3.410164667,3.307562667,3.509368667,3.113719333,3.621102,3.096275333,3.400146667,3.265889,3.113866,3.313921333,3.058428,3.526241333,3.111213667,3.011124
