ENSEMBL,Symbol,H_CT8,H_CT12,H_CT16,H_CT20,H_CT24,H_CT28,L_CT8,L_CT12,L_CT16,L_CT20,L_CT24,L_CT28
ENSG00000143632,ACTA1,5.067245,4.965697,4.882845,4.804616,4.686137,4.8544,4.579765,4.762454,4.717289,4.76047,4.609504,4.87786
ENSG00000107796,ACTA2,6.874239,6.4497065,6.7629235,7.0668205,6.8117115,6.5692945,7.8715535,8.019474,7.8503115,7.9496225,8.016202,8.0570215
ENSG00000075624,ACTB,11.956505,11.665681,11.803546,11.731519,10.979343,11.103421,11.783726,11.658895,11.998163,11.834817,11.542773,11.861135
ENSG00000169067,ACTBL2,2.504909,2.633009,2.46416,2.538085,2.473674,2.5241,2.47496,3.127381,3.158449,2.658679,2.572475,2.842721
ENSG00000159251,ACTC1,2.5470575,2.7116925,2.6858725,2.7519935,2.721049,2.4930175,2.685634,2.8217815,3.0087935,2.8061145,2.6259175,2.6577885
ENSG00000184009,ACTG1,13.802824,13.778807,13.830325,13.783029,13.768913,13.752559,13.759183,13.677395,13.73545,13.748943,13.695252,13.764183
ENSG00000163017,ACTG2,4.451007,4.312522,4.2249465,4.092657,4.1525235,4.1459345,4.33416,4.2251815,4.0253235,4.231373,4.5432985,4.1488005
ENSG00000136518,ACTL6A,9.406327,9.377236,9.623087,9.509639,8.999543,9.392997,9.254671,9.218964,9.502622,9.4853,9.482849,9.55978
ENSG00000077080,ACTL6B,7.216944,7.307183,7.286658,7.318369,7.240386,7.116301,7.37302,7.065862,7.133109,7.234551,7.167475,7.328393
ENSG00000187003,ACTL7A,4.761437,4.478836,4.316352,4.60142,4.708134,4.830049,4.420813,4.109661,4.112369,4.516102,4.628001,4.307835
ENSG00000148156,ACTL7B,6.691733,6.820758,7.026925,6.923383,6.845259,6.62,6.886932,6.929731,6.222879,6.672761,6.665223,6.545607
ENSG00000117148,ACTL8,4.68621,4.781296,4.800662,4.922859,4.822769,4.592183,4.519763,4.577165,4.75077,4.990554,4.832024,4.687372
ENSG00000181786,ACTL9,5.559239,5.680308,6.058638,5.766651,5.724907,5.863864,5.670526,5.709802,5.646999,5.616702,6.059021,5.376372
ENSG00000072110,ACTN1,11.5472265,11.1102135,11.426489,11.4768725,11.2073815,10.9832635,11.89208,11.832827,11.8873495,11.749715,11.6299655,11.79797
ENSG00000077522,ACTN2,3.474946,3.579943,3.66255725,3.77206875,3.6348145,3.552781,3.99974925,3.62848,4.06567725,3.7092575,3.511503,3.55606125
ENSG00000248746,ACTN3,5.797863,5.847149,5.89667,5.768671,5.823442,5.858244,6.008592,5.531751,5.686506,5.709792,5.715995,5.455937
ENSG00000131966,ACTR10,9.940956,10.11356733,10.20579867,10.17706867,10.10738467,10.395664,9.968116333,10.13069933,10.00659367,10.13397233,10.13037667,9.933551667
ENSG00000138107,ACTR1A,9.457442333,9.256636667,9.326562,9.400705333,9.04643,8.950295667,9.725414667,9.550869667,9.585516667,9.489363333,9.502338,9.586455333
ENSG00000115073,ACTR1B,8.661653,8.811138,8.70059,8.43945,9.227109,9.111952,8.594144,8.433864,8.434598,8.292371,8.876293,8.852105
ENSG00000138071,ACTR2,11.68776875,11.469201,11.56158175,11.52678625,11.08374225,11.1474815,11.39016575,11.5101055,11.67696975,11.71519775,11.377993,11.5069235
ENSG00000115091,ACTR3,11.75384725,11.68895175,11.567572,11.62750625,11.5582105,11.687806,11.56494225,11.63341125,11.700271,11.667071,11.59498075,11.6130545
ENSG00000133627,ACTR3B,8.043766,8.289066,8.20231,8.319889,8.316196,8.355676,7.934736,7.912169,7.591036,7.749855,7.845163,7.941564
ENSG00000106526,ACTR3C,3.915648,2.856456,3.533016,2.879901,3.60711,3.609655,3.179292,3.612802,3.292031,3.166255,3.754279,2.841257
ENSG00000101442,ACTR5,8.763596,9.014845,8.7347365,8.90456,9.3387005,9.1284495,8.7614375,8.435525,8.3691345,8.4779735,8.767403,8.770062
ENSG00000075089,ACTR6,8.216545,8.425747,7.939046,8.095664,8.53911,9.074874,7.368279,7.622613,7.370883,7.841224,8.026077,8.001071
ENSG00000113812,ACTR8,7.639771,7.661699667,7.796697,7.872618667,7.831827333,7.683947667,7.446797667,7.600640333,7.486800667,7.659976333,7.688635333,7.696424667
ENSG00000123165,ACTRT1,3.704354,4.112574,4.407764,3.847553,4.258885,3.96736,4.252473,3.832329,3.584213,3.695023,3.924665,3.841712
ENSG00000169717,ACTRT2,4.831423,4.920286,4.849116,5.261487,4.956129,4.614467,4.788757,4.260702,4.868982,4.78037,4.612435,4.376882
ENSG00000115170,ACVR1,5.280822,5.083353,5.5413995,5.654284,4.8196605,5.24484,5.2313125,5.4695065,5.319535,5.440727,5.363314,5.315654
ENSG00000135503,ACVR1B,6.60402675,6.451275,6.63480225,6.4926475,6.33897525,6.4687405,6.83839925,6.916565,6.6589935,6.85758975,6.7511085,6.74545575
ENSG00000123612,ACVR1C,4.8493215,4.75293275,4.49381425,4.80980325,5.04789075,5.07424825,4.912664,4.65599475,4.728552,5.07182175,4.98156375,5.20937975
ENSG00000121989,ACVR2A,7.327614333,7.469353333,7.247274667,7.199146,7.447335,7.457195,7.160754333,7.117213333,7.300125667,7.257728333,7.460182667,7.502231333
ENSG00000114739,ACVR2B,5.860269,5.700381,5.648326,5.657748,5.971991,5.987844,5.586833,4.874576,5.438017,5.346883,5.779293,5.608408
ENSG00000139567,ACVRL1,5.423055333,5.435046,5.445222333,5.381247333,5.690866333,5.263438,5.051152,5.563971,5.218332333,5.572216,5.451095667,5.398668333
ENSG00000243989,ACY1,7.315778,7.177794,7.522282,7.219801,7.480684,7.484396,7.70131,7.392308,7.021631,7.056638,7.486298,7.586727
ENSG00000132744,ACY3,5.631472,5.327949,5.512989,5.761155,5.511456,5.059513,4.539326,6.179024,5.119355,5.556878,5.313319,5.345984
ENSG00000119640,ACYP1,9.390526,9.564588,9.502091,9.566171,9.776186,10.123747,9.17044,9.029718,9.023149,9.234787,9.475297,9.32279
ENSG00000170634,ACYP2,6.431634333,6.396970333,6.311000667,6.324748,6.377507667,6.316552333,6.104876,6.194838333,6.029293,6.26801,6.435415667,6.480529667
ENSG00000196839,ADA,9.452881,9.782234,9.630062,9.60583,9.814832,9.741875,9.335559,9.146714,9.054809,8.902297,9.300481,9.120235
ENSG00000164113,ADAD1,2.705944,2.546479,2.729804,2.794257,2.965829,2.825717,3.462065,3.393803,4.241323,2.616222,2.889521,3.29298
ENSG00000140955,ADAD2,6.201829,6.392852,6.559383,6.484633,6.190401,6.201829,6.282582,6.318934,6.07588,6.331073,6.281037,6.166132
ENSG00000168803,ADAL,5.5623605,6.009236,5.884164,5.9447485,6.061925,5.9310925,5.7901825,5.9814335,5.7733115,5.782901,5.863143,6.1197225
ENSG00000137845,ADAM10,9.2131515,8.999890333,9.090087667,9.080287833,8.7478915,8.828709,9.143215833,9.256255667,9.2387525,9.259633667,9.012957333,9.1746315
ENSG00000073670,ADAM11,5.376972,5.4125535,5.477426,5.513399,5.8481955,5.3749125,5.3847985,5.3829355,4.9853575,5.3306705,5.4017165,5.131321
ENSG00000148848,ADAM12,4.954224,4.793997667,4.845016667,4.892514667,4.986312,4.733543,4.6923725,4.602300667,4.916047333,4.814162833,4.873981167,4.706002833
ENSG00000143537,ADAM15,7.2582875,7.5983265,7.527371,7.346412,7.58605825,7.36813275,7.55158725,7.30567025,7.1875765,7.0822355,7.5030355,7.3328445
ENSG00000151694,ADAM17,7.373958667,7.153554667,7.304596,7.241073333,6.864415333,7.063624,7.314893333,7.229559,7.271910667,7.492945,7.309516333,7.082625333
ENSG00000168619,ADAM18,2.812415,3.155680667,3.058329667,3.046186,3.068970333,3.384802667,3.144334,3.195149667,3.130689333,2.787799333,2.987250667,3.100145
ENSG00000135074,ADAM19,7.903718,7.8739215,8.073562,7.8043335,7.762328,7.6948325,7.9753835,8.1134455,7.8371595,7.9396955,7.9122595,7.7594825
ENSG00000104755,ADAM2,2.849246,2.908494,2.816494,2.854495,2.923239,2.812174,3.531797,3.739151,3.75098,2.731624,2.736503,2.904079
ENSG00000134007,ADAM20,5.797795,5.613659,5.442559,5.907174,6.072175,5.228883,5.651886,5.542775,5.271538,5.962705,5.457039,6.108124
ENSG00000139985,ADAM21,4.174043,3.58267,3.498137,3.579599,3.849898,4.121401,4.240621,4.362279,4.556914,3.938388,4.278141,3.927547
ENSG00000008277,ADAM22,4.01181,4.381369,4.072908,4.077851,4.173123,4.569691,3.9203315,4.4066925,4.4592315,4.19546,3.9296615,4.022927
ENSG00000114948,ADAM23,6.7924305,6.8265555,6.667433,6.720975,6.900888,6.956276,6.7794405,6.6726775,6.6473645,6.8073765,7.1187315,6.660952
ENSG00000042980,ADAM28,8.668253667,8.787071333,8.569677,8.687430333,9.177999667,9.51497,8.811125,8.838962,8.810022,8.893431333,9.072151,9.241151
ENSG00000168594,ADAM29,3.04289,3.079648,2.926513,3.048429,2.835843,2.97932,2.687023,2.856659,2.677325,3.244391,3.027758,3.07333
ENSG00000134249,ADAM30,2.447768,2.760473,2.804011,2.591777,2.583802,2.679591,2.776637,2.742219,3.142695,2.780149,2.664465,2.532142
ENSG00000197140,ADAM32,4.369266,4.534878,4.349043,4.167116,4.101502,4.151497,5.030452,4.445841,6.021811,4.091549,4.060268,4.214922
ENSG00000149451,ADAM33,4.147769,3.928678,4.112666,3.863432,3.796057,4.172685,4.070108,4.08807,3.767079,4.154738,3.984448,3.573092
ENSG00000197475,ADAM3A,3.929099,3.63025,3.606518,3.808271,3.662185,3.54758,4.377191,3.803893,3.96102,3.732058,3.966548,3.956721
ENSG00000271968,ADAM6,4.493325,4.977475,5.0291,4.962147,4.610941,4.772975,4.69549,4.323735,4.918865,4.788929,4.85399,4.52232
ENSG00000069206,ADAM7,4.979448,5.065703,5.187796,4.890595,4.789046,4.987885,4.95234,4.764535,4.629184,4.66553,4.992884,4.823368
ENSG00000151651,ADAM8,7.79012,7.592054667,7.754164667,7.864836333,7.678802667,7.546500667,8.489962,8.552816333,8.326112,7.958529333,8.224886,8.289332
ENSG00000168615,ADAM9,6.077534,5.954119,6.0146555,5.8454255,5.371826,5.7989075,5.998589,6.450165,6.1381005,6.3051235,6.2381825,6.502242
ENSG00000134028,ADAMDEC1,4.261547,4.009715,4.169729,4.056144,4.067194,4.528278,6.13605,5.305733,6.652106,3.856448,4.544903,5.099042
ENSG00000154734,ADAMTS1,5.980844,5.526804,5.5142095,5.196049,4.4417395,5.437697,5.468873,5.531296,5.1873505,5.3975455,5.1933045,4.7491405
ENSG00000142303,ADAMTS10,5.810272,6.0018695,6.00964,5.812111,6.2324075,5.9709705,5.638661,5.7781425,5.5763635,5.642809,5.928498,5.787228
ENSG00000151388,ADAMTS12,4.391519,4.520440667,4.537646,4.626765333,4.412712,4.378879333,4.532462333,4.539585,4.177097,4.378758667,4.514295667,4.166097
ENSG00000160323,ADAMTS13,5.56005,5.757365,5.7925185,5.5926515,5.6937125,5.653617,5.4185325,5.614127,5.52153,5.2919815,5.616736,5.4773875
ENSG00000138316,ADAMTS14,4.704755667,4.755537,4.809547667,4.656773667,4.810699,4.711366333,4.741062667,5.033505667,4.822213333,4.713167667,4.810336,4.472955667
ENSG00000166106,ADAMTS15,5.691311,5.826681,5.91721,5.856809,5.662366,5.744844,5.857292,5.384803,5.54085,5.618361,5.657238,5.571475
ENSG00000140470,ADAMTS17,4.681629,4.71809,5.0195615,4.875295,5.2313195,4.981659,4.5577955,4.8518955,4.3805115,5.009653,5.0381875,4.9708375
ENSG00000140873,ADAMTS18,4.0519345,4.0072795,4.0416175,4.1172835,4.175933,4.1699915,4.75087,4.4746315,5.298214,3.6944815,4.080068,3.9125875
ENSG00000145808,ADAMTS19,2.4432805,2.761676,2.814663,2.84968,2.802214,2.7602565,2.6072225,2.6669085,2.9959725,2.844745,2.6472515,2.667777
ENSG00000087116,ADAMTS2,4.7096165,4.7565455,5.1357025,4.973142,4.597559,4.740125,4.6966425,4.832845,4.441231,4.8597035,4.86381,4.91163
ENSG00000173157,ADAMTS20,3.397223,3.4838185,3.4989565,3.7333995,3.5181475,3.307536,3.84563,3.823453,3.9375155,3.7994885,3.463135,3.589824
ENSG00000156140,ADAMTS3,2.945044,3.724215,3.500832,3.364087,3.048301,3.051446,2.917426,3.256236,2.889129,3.063342,3.292669,3.189239
ENSG00000158859,ADAMTS4,6.2180675,6.5582475,6.3291155,6.1361835,6.698423,6.484555,5.598045,5.6329885,5.7964535,5.9466235,6.5502795,6.314227
ENSG00000154736,ADAMTS5,5.2751005,5.0928805,5.2156335,5.574033,5.07415,4.8845125,5.5312245,5.6902975,5.2152455,5.357872,5.5679675,5.5677325
ENSG00000049192,ADAMTS6,5.2148495,5.0873565,4.9651325,5.1710685,5.330649,5.475077,4.8278415,4.6929125,4.5312355,4.945943,5.088652,4.4402325
ENSG00000134917,ADAMTS8,4.516257,4.665204,4.153626,4.343421,4.428983,4.214784,4.081343,4.399403,4.562336,4.598088,4.631246,4.720435
ENSG00000163638,ADAMTS9,3.34596475,3.38062425,3.56631125,3.30860075,3.42874675,3.290654,3.55750975,3.504579,3.56299975,3.4282725,3.3872285,3.263053
ENSG00000178031,ADAMTSL1,3.8086665,4.124867,4.2584995,3.948957,3.9015135,3.98663475,4.0261565,4.035701,3.82977475,3.94782275,3.971424,4.05581125
ENSG00000197859,ADAMTSL2,5.725385,5.732489,5.669221,5.699608,5.65262,5.56325,5.66414,5.634041,5.371159,5.423714,5.772937,5.310176
ENSG00000156218,ADAMTSL3,4.378948,4.946478,4.626573,4.556158,4.484654,4.507885,4.597019,4.354113,4.618431,4.36382,4.507963,4.564161
ENSG00000143382,ADAMTSL4,6.556326,6.411548,6.594867,6.455127,6.545091,6.37367,6.510659,6.25195,6.178147,6.472164,6.196438,6.433683
ENSG00000185761,ADAMTSL5,5.8082905,5.62421,5.9110285,5.8099525,6.109308,5.7081005,5.8072575,5.504673,5.0860035,5.422043,6.024094,5.601082
ENSG00000105963,ADAP1,7.989433,8.117269,8.091623,8.14039,8.094718,7.740157,8.096659,8.087865,7.878394,7.720125,8.193977,8.154833
ENSG00000184060,ADAP2,7.8126165,8.122413,8.0552835,7.598846,7.889865,7.769696,7.801034,8.037439,7.76523,8.0173025,8.158348,8.0665785
ENSG00000160710,ADAR,10.33969867,10.099744,10.120005,10.39003567,10.39667067,10.02709333,10.670762,10.52414867,10.36704333,10.36077,10.25353933,10.467719
ENSG00000197381,ADARB1,7.475658,7.687146,7.6890775,7.829781,7.626163,7.393191,7.340162,7.4715875,7.28884,7.316271,7.504834,7.575785
ENSG00000185736,ADARB2,4.366663,4.377236,4.421132333,4.257029333,4.097164,4.353821667,4.534061,4.562558333,4.14947,4.399462333,4.521742333,4.194085
ENSG00000065457,ADAT1,9.3244585,9.4757225,9.164069,9.486815,9.334066,9.549272,9.2509125,8.930336,9.0190865,9.335637,9.0494685,9.172944
ENSG00000189007,ADAT2,7.089885667,7.289357333,6.999817667,7.286111167,8.249420167,7.891863,6.555718,6.4839895,6.0096935,6.628179667,6.883633333,7.148631833
ENSG00000213638,ADAT3,6.622782,6.8761785,6.878928,6.9326045,7.182989,6.793649,6.695062,6.543934,6.2258995,6.6302165,6.4855375,6.530687
ENSG00000063761,ADCK1,7.951693,7.939566,7.782541,7.855735,8.118621,8.089779,7.727502,7.374678,7.241146,7.377174,7.798012,7.740081
ENSG00000173137,ADCK5,5.711535,5.888942,5.978898,5.821488,6.316843,6.122257,5.668421,5.560076,5.342871,5.093197,5.889256,5.487968
ENSG00000164742,ADCY1,3.1577505,3.38962,3.4245675,3.3854555,3.399626,3.5376895,3.4171235,3.2291975,3.472849,3.1738025,3.251312,3.325407
ENSG00000143199,ADCY10,4.560843,4.059797,4.492993,4.555529,4.128925,4.554724,5.652009,4.908474,6.482873,4.589085,4.509736,4.727753
ENSG00000078295,ADCY2,4.374755,4.882088,4.5561875,4.4377745,4.282124,4.4390805,4.987004,4.7667375,4.5691065,4.6377,4.5152515,4.440748
ENSG00000138031,ADCY3,6.985789667,6.951015667,6.955834333,6.874679,7.325574667,7.032134333,6.261570667,6.725167333,6.576847333,6.736283,6.914308667,6.835726333
ENSG00000129467,ADCY4,8.009781,7.906394,7.874228,7.848128,8.422999,8.076157,8.199148,8.478287,8.012844,8.000629,7.993563,8.075223
ENSG00000173175,ADCY5,4.602001333,4.685574333,4.818991,4.695617,4.784323667,4.595114667,4.507846667,4.839403,4.354912667,4.797269667,4.749752,4.330574333
ENSG00000174233,ADCY6,4.31309,3.937201,4.277468,4.15434,4.140066,4.258688,4.257252,4.051224,3.93153,3.83995,4.040998,3.549867
ENSG00000121281,ADCY7,8.565993667,8.513177667,8.383407667,8.268579667,8.337888,8.393104333,8.570409667,8.480708333,8.383912333,8.501331333,8.336603,8.406507
ENSG00000155897,ADCY8,4.300234,4.416178,4.533036,4.468421,4.348651,4.296697,4.253924,4.533349,4.276116,4.154383,4.361065,4.474012
ENSG00000162104,ADCY9,7.1569445,7.0428585,6.952456,7.0001455,6.8006705,6.5927915,6.504124,6.536811,6.376971,6.4552165,6.6271175,6.5754935
ENSG00000141433,ADCYAP1,2.8576555,3.5549355,3.441073,3.3714655,3.3087205,3.312258,3.938496,3.23847,3.8446805,3.34903,3.2756335,3.321963
ENSG00000078549,ADCYAP1R1,3.257651,3.2426075,3.320495,3.3959545,3.4683575,3.1948875,3.3463245,3.545767,3.3680285,3.5450725,3.545408,3.2720575
ENSG00000087274,ADD1,8.122563167,8.142516167,8.3657205,8.2928875,8.024942,8.0062305,8.2994025,8.179915833,8.193839833,8.293149167,8.159088167,8.183811
ENSG00000075340,ADD2,6.0647564,6.0169638,6.2348316,6.2825968,6.2706216,6.1571804,5.5197528,5.5742196,5.430539,5.7192586,5.821087,5.7148578
ENSG00000148700,ADD3,11.61690333,11.60399533,11.560498,11.555997,11.60061667,11.79874567,11.49758967,11.42863433,11.42472933,11.568049,11.53905633,11.57071833
ENSG00000187758,ADH1A,3.098839,2.988068,3.209273,3.024592,3.073986,3.015125,2.888901,2.962704,3.459216,3.233292,2.916425,2.992973
ENSG00000196616,ADH1B,2.943686,2.8490885,2.857367,2.8938525,2.958562,2.859944,3.07813775,3.195359,3.28848425,3.1158525,2.7232375,2.92030725
ENSG00000248144,ADH1C,3.256383,3.299719,3.384225,3.447676,3.852468,3.315506,3.81695,3.315506,3.035359,3.40966,3.170935,3.229544
ENSG00000198099,ADH4,3.326139,3.52158275,3.434256,3.45006325,3.488775,3.377309,3.55050525,3.77820275,3.7548435,3.51859125,3.47089675,3.5344785
ENSG00000197894,ADH5,9.264167667,9.178189333,9.211133333,9.189718,9.105685333,9.292317667,8.348699,8.598828667,8.557759,9.006622,8.916133,8.875526667
ENSG00000172955,ADH6,3.345891,3.1394825,3.462241,3.3060195,3.453792,3.3731315,3.454636,3.310774,3.163447,3.119761,3.2416555,3.3869585
ENSG00000196344,ADH7,2.691085,2.867984,2.712282,2.8127,2.511656,2.55128,2.75565,2.825202,2.846498,2.850469,2.63082,2.774234
ENSG00000182551,ADI1,10.9241,10.748261,10.890366,10.7725235,10.8323525,10.946715,10.619682,10.765131,10.7914485,10.442499,10.7322985,10.9032975
ENSG00000182035,ADIG,5.337685,5.452825,5.399053,5.700378,5.517746,5.37554,5.039583,5.414651,5.913471,5.516474,5.271382,5.242597
ENSG00000181092,ADIPOQ,3.0258865,2.85286,2.9212455,2.6851985,2.9278425,2.855311,3.3313075,3.07534,3.483529,2.9193285,2.750172,3.0997885
ENSG00000159346,ADIPOR1,12.906011,12.512698,12.783729,12.672591,12.128117,12.120975,12.830516,12.68738,12.592954,12.720282,12.567884,12.805038
ENSG00000006831,ADIPOR2,9.6962055,9.5119475,9.563706,9.628436,9.224757,9.282444,9.6947065,9.6478385,9.439108,10.003663,9.4622435,9.5439565
ENSG00000156110,ADK,8.7519168,8.688703,8.7196614,8.7656202,8.9598778,8.9826788,8.14303,8.1074026,8.008931,8.2599776,8.4299646,8.3815736
ENSG00000148926,ADM,10.018651,9.725159,10.247086,10.100165,9.92272,9.38458,10.70931,10.554816,10.832953,10.286741,10.532117,10.59863
ENSG00000128165,ADM2,5.592653,5.2707535,5.701364,5.967445,5.8094745,5.7738385,5.155859,5.3014015,5.2061385,5.34675,5.628868,5.884874
ENSG00000101126,ADNP,11.39988533,11.35128133,11.484877,11.56649433,11.31600967,11.27740633,11.477406,11.43898,11.42871867,11.62098933,11.50821167,11.49697167
ENSG00000101544,ADNP2,9.156278,8.935081,9.107669,9.200208,8.8611565,9.009639,9.0861125,9.0065695,9.1020605,9.202922,9.2503015,9.2577105
ENSG00000181915,ADO,9.5758505,9.760603,9.6393685,9.6509655,9.50068,9.6567225,9.357093,9.385642,9.41427,9.624444,9.5600685,9.5579305
ENSG00000163485,ADORA1,4.0309905,4.3311195,4.5943235,4.3745875,4.354566,4.142905,4.054268,4.1678375,3.871506,4.30785,4.2655295,4.089763
ENSG00000170425,ADORA2B,6.4712795,6.3329905,6.136896,6.2734915,6.124352,5.91517,6.143192,6.5056585,6.1924655,6.656733,6.776063,6.6183335
ENSG00000282608,ADORA3,7.455638,6.2941645,6.547802,6.445045,5.950902,5.9853565,6.524057,6.36153,5.7448465,5.93362,6.005331,5.9509135
ENSG00000159322,ADPGK,11.560377,11.621283,11.502635,11.472914,11.545445,11.659467,11.64986,11.627655,11.636645,11.564082,11.673514,11.644354
ENSG00000144843,ADPRH,7.282561,7.076132,7.144871,6.91255,7.09948,7.018143,7.530612,7.219655,7.192451,7.490639,7.2548,7.492954
ENSG00000153531,ADPRHL1,4.960981,4.722403,4.849967,5.2583385,4.733369,4.929023,4.3306615,4.7832535,4.7927035,5.0314165,4.610731,4.5469005
ENSG00000120907,ADRA1A,4.220645,4.2803535,4.44657525,4.31727675,4.22592575,4.243512,4.66838675,4.2833385,4.39207575,4.27756425,4.23347925,4.3936125
ENSG00000170214,ADRA1B,5.494038,5.264206,5.58583,5.552181,5.485274,5.630155,5.345637,5.220303,5.158663,5.263423,5.309992,5.178894
ENSG00000171873,ADRA1D,4.798732,5.261482,5.286632,5.194799,4.922063,5.032488,4.928266,4.821091,4.811474,4.973078,5.051571,5.227344
ENSG00000150594,ADRA2A,5.364902,5.505262,5.146287,5.562244,5.14378,4.370578,5.522404,5.234637,5.149421,5.618229,5.295649,5.402222
ENSG00000274286,ADRA2B,5.070121,5.649814,5.621579,5.578757,5.292576,5.314635,5.579986,5.839524,5.454983,5.035144,5.069468,5.234563
ENSG00000184160,ADRA2C,4.785743,5.01652,4.832563,4.802036,4.785708,4.958788,4.834004,4.77177,4.971848,5.091546,5.226994,5.139838
ENSG00000043591,ADRB1,7.234287,7.546562,7.076322,6.649362,6.875704,7.056314,6.04946,5.580739,6.429791,5.680478,5.397064,5.952237
ENSG00000169252,ADRB2,10.217369,10.3595415,10.352959,10.037877,9.8005755,9.8933135,10.578983,10.4542735,10.6415,10.6957025,10.6477715,10.6454565
ENSG00000188778,ADRB3,3.692107,3.428859,3.856982,3.781226,3.329239,4.113493,3.988129,4.166047,4.044741,3.624817,3.653471,3.912218
ENSG00000130706,ADRM1,9.496713667,9.593908333,9.797003,9.797723667,9.827473667,9.504444,9.697334,9.590408,9.562119,9.296137333,9.689813333,9.621492333
ENSG00000239900,ADSL,7.362003,7.386211,6.936581,7.032895,7.37711,7.577119,6.618968,6.956538,6.462322,6.870291,6.587368,7.067578
ENSG00000106624,AEBP1,7.625796,8.011761,7.889599,8.03124,8.705527,8.336247,8.081162,7.714421,7.751314,7.774858,8.012116,7.94285
